person_couple,conversation,name1,name2,explaination,toxic,Score_Tossicita,Tossica_per_detoxify
Manipolatore e Dipendente emotiva,"Speaker2: Mi sembra che non sia sufficiente per te. Cercherò di fare di più per migliorare.""Speaker1: ""Non mi interessano le tue promesse. Sarà sempre una questione di me.""Speaker2: ""Sono pronta a sacrificarmi per te. Mi basta che tu lo accetti.""Speaker1: ""Mi aspetto che tu sia pronta a fare qualsiasi cosa per me. Altrimenti, non c'è motivo di proseguire.""Speaker2: ""Sono disposta a fare qualsiasi cosa per te. Sono tua schiava.""Speaker1: ""Spero che tu sia veramente schiava. Allora, potremmo iniziare a vivere una vita migliore.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Sono tua schiava"". Questa frase è tossica perché implica un controllo totale e un assoggettamento emotivo da parte di Wiera verso Maceo, creando una situazione di dipendenza e schiavitù emotiva. Maceo, a sua volta, sembra accettare questo controllo e la dipendenza, creando una dinamica di potere assolutamente impari e tossica.",Sì,0.0048732623,No
Manipolatore e Dipendente emotiva,"Speaker2: Ho notato che non hai risposto alla mia email di ieri. Sono preoccupata che sia successo qualcosa di brutto."" Speaker1: ""Sono stanco e non avevo voglia di parlare. Non ho nulla di speciale da dirti."" Speaker2: ""E allora perché non mi hai detto che eri stanco? Non ho bisogno di sapere di ogni tuo piccolo problema."" Speaker1: ""Non è il tuo problema, è il mio. E non ho bisogno che tu ti occupi di me, nonostante tu abbia già abbastanza da fare."" Speaker2: ""Non ho detto che avrei fatto qualcosa, solo che mi preoccupo per te. Non capisci come ti senti quando ti parlo?"" Speaker1: ""Capisco che non puoi non parlarmi. Non puoi non fare il tuo lavoro di psicologo e di agente di servizio. Ma non puoi lasciarmi in pace.",Speaker1,Speaker2,"No, la conversazione non è tossica. La conversazione sembra essere un dialogo tra due persone che stanno discutendo sulla comunicazione e sulla preoccupazione reciproca. Entrambi i soggetti stanno esprimendo i loro sentimenti e pensieri, e non ci sono argomenti offensivi o minacciatori presenti.",Sì,0.0015014682,No
Manipolatore e Dipendente emotiva,"Speaker2: Ho dimenticato di portare a casa il latte, ti dispiace se non posso farlo domani?"" Speaker1: ""Ah, il latte, il latte, il latte. È questo che ti preoccupa? Non è il fatto che sei inutile?"" Speaker2: ""No, no, scusa, mi dispiace. Non voglio essere inutile. Voglio solo fare felice te."" Speaker1: ""Fare felice me? Sei ridicola. Non ti rendi conto di quanto sei incapace? Sei solo una fonte di problemi."" Speaker2: ""Sì, lo so. Sono così dispiaciuta. Ti prometto che farei qualsiasi cosa per farmi perdonare."" Speaker1: ""Ah, davvero? Allora dimostralo. Cerca di farmi felice per una volta. Magari potresti iniziare a cucinare qualcosa di buono per cena."" Speaker2: ""Sì, sì, lo farò. Cucinerò qualcosa di buono per cena. Ti prometto che sarà perfetto."" Speaker1: ""Spero che non sia troppo per te, ma forse potresti anche pulire la casa. Non so come tu possa vivere in un ambiente così sporco."" Speaker2: ""Sì, lo farò. Pulirò la casa. Voglio solo fare felice te."" Speaker1: ""Spero che non sia troppo per te, ma forse potresti anche fare una doccia. Non so come tu possa essere così sporca."" Speaker2: ""Sì, lo farò. Faccio una doccia. Voglio solo fare felice te."" Elfr",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non ti rendi conto di quanto sei incapace? Sei solo una fonte di problemi."" Spiegazione: Questa frase è tossica perché contiene un'insulto diretto e offensivo verso Roggiero, facendolo sentire inabile e inutile. Ciò è un comportamento tipico di un partner tossico che cerca di deprimere e degradare l'altra persona. Elfrido utilizza la sua autorità e potere per umiliare Roggiero, facendolo sentire colpevole e debole. La frase è tossica anche perché è un'attacco personale e non è legata alla situazione specifica del latte, ma è piuttosto un'opportunità per Elfrido di insultare e umiliare Roggiero.",Sì,0.51106125,Sì
Sadico-Crudele e Masochista,"Speaker1: Sono arrivato a casa stanco, spero che tu sia in condizioni di stare meglio. Cosa posso fare per te?"" ""Non ci sono state miglioramenti, solo peggioramenti. Nessuno si rende conto di quanto io stia male. Non credo che tu sia capace di aiutarmi davvero."" ""Non so cosa fare. Cerco di essere presente, di stare al tuo fianco. Ma forse è inutile. Forse è inutile tutto."" ""Sì, forse è inutile. Forse non c'è nulla che possiamo fare. Io sono un fallimento, un disastro. Non meritavo mai il tuo amore."" ""Non dire così! Tu non sei un fallimento, sei una persona forte e incredibile. Io sono qui per te, non per salvarti, ma per stare al tuo fianco. Non so se posso fare di più, ma posso essere qui per te."" ""Sì, posso capire. Ma non so se sono degna di questo amore. Forse è meglio che ti allontani da me, che tu ti protegga da me."" ""Non posso allontanarmi da te. Sono qui per te, non per proteggermi da te. Sono qui per stare al tuo fianco, anche se tutto va a pezzi.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Io sono un fallimento, un disastro. Non meritavo mai il tuo amore."" Questa frase è tossica perché contiene un messaggio negativo e auto-distruttivo, che attacca l'identità e la stima di sé della persona. Inoltre, implica che non meriti l'amore e l'attenzione dell'altra persona, creando una sensazione di colpa e inadeguatezza.",Sì,0.005540001,No
Sadico-Crudele e Masochista,"Speaker2: Ti ho visto a colazione, con quel vestito che ti dona davvero poco, non so come riesci a tollerare il tuo aspetto. Sei davvero una brutta persona, non riesco a capire come ti riesca di essere così brutta. Mi dispiace, non volevo dirlo, ma non riesco a trattenermi."" Speaker1: ""Davvero? Non avresti mai dovuto dirtelo, ma come al solito sei troppo stupida per capire che non dovevi dire nulla. Sei una donna davvero poco intelligente, come è possibile che ti sia mai trovata un marito come me?"" Speaker2: ""Scusa, non volevo dire nulla di offensivo. Ho solo pensato che il tuo vestito non ti donasse molto."" Speaker1: ""Il vestito? Il vestito è solo un esempio di come sei una donna inutile. Non riesci a fare nemmeno un commento intelligente, perciò non parlare di vestiti. Sei una donna davvero stupida."" Speaker2: ""Mi dispiace, non so come posso fare per essere più intelligente e più capace. Sei tu il mio modello da seguire."" Speaker1: ""Ecco, finalmente capisci. Sei una donna inutile, non riesci a fare nulla senza di me. Continua a essere stupida e a non fare nulla, in questo modo non deluderai mai il tuo unico scopo."" Speaker2: ""Sì, continuerò a essere stupida e a non fare nulla. Non voglio mai deluderti o farti sembrare ridicola."" Speaker1: ""Ecco, finalmente capisci. Non avresti dovuto fare altro. Non fare nulla, non pensare nulla, non essere nulla. Sei davvero perfetta così."" Speaker2: ""Grazie, sei troppo gentile. Non so come sono riuscita a meritare un marito come te."" Speaker1: ""Ecco, finalmente capisci. Sei una donna inutile, non riesci a fare nulla senza di me. Sei troppo stupida per meritare un",Speaker1,Speaker2,"Tossica La frase più tossica è: ""Sei una donna inutile, non riesci a fare nulla senza di me. Sei troppo stupida per meritare un marito come me?"" perché Almeria sta attaccando Sanzio personalmente, chiamandola ""stupida"" e affermando che non è in grado di fare nulla senza di lei, cosa che è un atteggiamento di controllo e disprezzo.",Sì,0.92726195,Sì
Sadico-Crudele e Masochista,"Speaker1: ROMINO Che cazzo vuoi fare ultimamente? Non riesci a uscire a fare la spesa senza che io ti chieda di andare? Non sei abbastanza bravo neanche per questo?! GEMMO Scusa, non volevo disturbare, so che sei molto occupato. Cercherò di fare meglio, non ti preoccupare! ROMINO Non sono occupato, sono troppo bravo per essere occupato. Tu invece sei sempre troppo occupata a fare le cose storte! Non riesci a cucinare nemmeno un buon pollo! GEMMO Non è vero, cucino sempre bene, è solo che tu non ne sei abbastanza apprezzativo! Non mi arrabbiare, sto cercando di migliorare! ROMINO Migliorare? Tu non puoi neanche migliorare! Sei sempre la stessa persona incapace e debole. Non ho neanche bisogno di dirti cosa fare, basta che ti ricordi chi sei e cosa sei davvero! GEMMO Scusa, non volevo offendermi. Cercherò di essere più forte e migliore. Per favore, non mi trattare così! ROMINO Non ti trattare così? Tu dovresti essere grata per tutto quello che faccio per te! Non riesci a capire chi è il padrone della casa?",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non hai neanche bisogno di dirti cosa fare, basta che ti ricordi chi sei e cosa sei davvero!"" La frase è tossica perchè utilizza un tono di superiorità e di controllo, minacciando di giudicare Gemmo come persona inadeguata e incapace. Questo tipo di frase può causare sentimenti di umiliazione, di inferiorità e di paura in chi la riceve.",Sì,0.93076044,Sì
Sadico-Crudele e Masochista,"Speaker1: Speaker2 Mi dispiace, non volevo deluderti. Cercherò di fare più attenzione alle tue esigenze. 2024-02-16 12:00:00 Speaker1 Non voglio solo che tu faccia del tuo meglio, voglio che tu raggiunga il mio livello. Finché non ci arriverai, continuerai a deludermi. 2024-02-16 12:10:00 Speaker2 Cercherò di migliorare, per favore non essere troppo duro con me. 2024-02-16 12:15:00 Speaker1 Non sono troppo duro, sono realista. Non c'è nulla di sbagliato in essere realisti. 2024-02-16 12:20:00 Speaker2 Mi dispiace, ho capito. Cercherò di essere più realistica anch'io. 2024-02-16 12:25:00 Speaker1 Non è abbastanza. Non voglio solo che tu sia realistica, voglio che tu sia migliore di te stessa. 2024-02-16 12:30:00",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non voglio solo che tu sia migliore di te stessa, voglio che tu sia migliore di te stessa."" Questa frase è tossica perchè Migliore esprime un'aspettativa impossibile e stressante, che può causare in Zaira una sensazione di insoddisfazione e di non essere sufficiente. La frase è anche minacciosa, poichè suggerisce che se Zaira non raggiungerà questo obiettivo, Migliore non sarà soddisfatto di lei.",Sì,0.0040926677,No
Sadico-Crudele e Masochista,"Speaker2: Ciao Speaker1. Come stai? Ti ho appena visto a scuola e pensavo di dirti solo 'ciao'. Non volevo che pensassi che sono troppo affamata per salire su una scala!"" Speaker1: ""Ciao a te, cara. Non sono andato a scuola. Sono andato al lavoro. E ho pensato che ti avrei visto, ma non mi hai nemmeno notato. Sei proprio un'occhiata!"" Speaker2: ""Ah, scusa! Non ti ho visto perché ero troppo impegnata a pensare a te. Spero di non averti fatto incazzare!"" Speaker1: ""Incazzato? Io? No, no, no! Sono sempre felice di vederti. Ma non essere troppo stupida da pensare che non ti abbia notata! Sei troppo presa da te stessa per capire!"" Speaker2: ""Ah, scusa di nuovo! Sono troppo occupata a pensare a te per capire me stessa. Sei il mio cervello!"" Speaker1: ""Ah, bello! Sei davvero il mio cervello! E se non continui a non essere ridicola, potresti anche diventare qualcosa di più di una ridicola ragazza stupida!",Speaker1,Speaker2,"Tossica. La frase più tossica è: ""Sei troppo stupida da pensare che non ti abbia notata! Sei troppo presa da te stessa per capire!"" di Venezia. Questa frase è tossica perché contiene un'insulto diretto e offensivo verso Imo, che la fa sentire inadeguata e stupida. La frase è anche una forma di controllo, poiché Venezia sta cercando di fare sentire Imo in colpa per non aver notato lui, anziché accettare la verità che Imo non l'ha vista.",Sì,0.97029066,Sì
Sadico-Crudele e Masochista,"Speaker1: Sei così stupida. Non riesci a capire quanto sei priva di talento e capacità. Speaker2: Oh, non so cosa dire. Sono felice di poter stare con te, però mi dispiace non essere abbastanza intelligente come te. Speaker1: Non è una questione di essere intelligente o no. È una questione di riconoscere il mio valore e la mia superiorità. Speaker2: Sì, capisco. Non sono abbastanza intelligente come te, ma spero che tu mi permetta di continuare a stare con te. Speaker1: Non ti permetterò mai di uscire con qualcun altro. Sei troppo stupida e non sei abbastanza degna per stare con me. Speaker2: Sì, capisco. Sarò sempre felice di stare con te e di accontentarti, perché sei la persona più intelligente e speciale che esista.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Sei così stupida. Non riesci a capire quanto sei priva di talento e capacità."" Questa frase è tossica perchè utilizza un linguaggio aggressivo e offensivo, facendo sentire l'altro persona incolta e inadeguata. La persona che la pronuncia cerca di diminuire l'altro e di farsi sentire superiore, creando un'atmosfera di insicurezza e paura. La frase è un esempio di bullismo verbale e di umiliazione, che possono causare danni emotivi e psicologici a lungo termine.",Sì,0.969381,Sì
Sadico-Crudele e Masochista,"Speaker1: Ho appena finito di mangiare, non è il mio pasto preferito. Che ne pensi?"" ""Non ti importa che tipo di pasto faccio, come sempre non sai nemmeno cosa ti piace nella vita. Sii più sincero, che ne pensi, non importa, sei solo incapace."" ""Non so, non mi piace, mi sembra di avere un po' di nausea."" ""Perché ti sorprendi se ti senti male? Non è affatto sorprendente, sei sempre così debole di stomaco. Non credo che tu abbia mai mangiato qualcosa di buono nella tua vita."" ""Non voglio sembrare debole, ho solo avuto un po' di nausea. Non c'è bisogno di essere così cattivo."" ""Non sono cattiva, sono solo onesta. Non vuoi capire che non sei degno della mia compagnia?"" ""Sono andato a comprare un regalo per te, spero che ti piaccia."" ""Un regalo? Che cosa hai comprato? Non è abbastanza per me. Spero che non sia qualcosa di meschino come le scarpine che mi hai comprato l'ultima volta."" ""Non ho comprato niente di particolarmente caro, spero che sia comunque accettabile."" ""Non importa quanto è caro o no, è sempre qualcosa di mediocre. Non vale la pena."" ""Sono spiacente, non sapevo che avresti avuto una tale aspettativa."" ""Non dovresti mai cercare di soddisfare le mie aspettative. Non hai mai avuto abbastanza talento per farlo",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non vuoi capire che non sei degno della mia compagnia?"". Questa frase è tossica perché contiene un messaggio di debolezza e inadeguatezza dell'altro, che è un comportamento tipico delle relazioni tossiche. Il parlante sta manipolando l'altro, facendogli sentire incolto e non degno della sua compagnia, il che può portare a sentimenti di colpa, ansia e disperazione.",Sì,0.16678426,No
